videoId	frameIndex	origLoc_l	origLoc_t	origLoc_r	origLoc_b	paddedLoc_l	paddedLoc_t	paddedLoc_r	paddedLoc_b	type	origin	width	height	xyRatio	shiftAvgX	shiftAvgY	shiftStdX	shiftStdY	shiftNcc	errAvg	numProbingRoIs	priority	id	packedLocationX	packedLocationY	packedAbsMixedFrameIndex	maxEdgeLength	targetScale
0	1045	885.795	102.017	902.765	130.24	875.795	92.0165	912.765	140.24	1	2	36.9701	48.2237	0.601272	-0.675934	0.316521	0.163422	0.090538	0.917828	7.61083	0	0.860297	17	0	347.5	9	48.2237	1
0	1045	1785.68	136.972	1805.75	179.68	1775.68	126.972	1815.75	189.68	1	2	40.0737	62.7082	0.470021	0.535461	0.0346146	0.086731	0.0461197	0.988062	7.24458	0	0.643253	5	261.5	98	9	62.7082	1
0	1045	942.594	174.266	965.436	221.121	932.594	164.266	975.436	231.121	1	2	42.8418	66.8553	0.487497	-0.847666	0.224589	0.201266	0.338296	0.814274	5.96549	0	0.0632965	35	124	166	8	66.8553	1
0	1045	804.38	86.9029	821.248	128.833	794.38	76.9029	831.248	138.833	1	2	36.8677	61.9302	0.40228	-0.00866699	0.161736	0	0	0	4.85125	0	1.35318	116	200	676	8	61.9302	1
0	1045	778.685	96.9657	796.66	138.979	768.685	86.9657	806.66	148.979	1	2	37.9748	62.0131	0.427838	-0.0296631	-0.040844	0.00469971	0.000637054	0.99074	2.8584	0	0.00157984	21	750.67	368	7	62.0131	1
0	1045	1626.4	112.264	1652.06	146.929	1616.4	102.264	1662.06	156.929	1	2	45.6658	54.665	0.740395	0.294403	0.109837	0.132753	0.0635206	0.990427	6.0175	0	5.13653	112	499	0	8	54.665	1
0	1045	788.304	197.886	821.653	252.103	778.304	187.886	831.653	262.103	1	2	53.3484	74.2171	0.615091	-0.176147	-0.00459629	0.112889	0.309858	0.131877	10.0734	0	0.865881	53	623.771	0	9	74.2171	1
0	1045	1033.49	13.3423	1044.17	39.3832	1023.49	3.34232	1054.17	49.3832	1	2	30.6814	46.0408	0.410179	-0.308044	-0.155584	0.0521851	0.0133457	0.997629	3.15965	0	0.0099382	308	793.5	552.409	8	46.0408	1
0	1045	809.295	84.8772	825.76	122.252	799.295	74.8772	835.76	132.252	1	2	36.4648	57.3744	0.440538	0.0220184	0.175135	0.0156	0.0585657	0.960275	4.56104	0	1.35318	311	200	676	8	57.3744	1
0	1045	562.414	46.1891	587.334	102.806	552.414	36.1891	597.334	112.806	1	2	44.9205	76.6166	0.440163	-0.0038147	-0.00940418	0.00723962	0.00699777	0.590126	0.853368	0	1.11683e-05	26	742.017	541.748	9	76.6166	1
0	1045	330.195	149.049	358.251	196.822	320.195	139.049	368.251	206.822	1	2	48.0562	67.7734	0.587276	-0.352225	0.184145	0.0895876	0.236839	0.827988	6.7446	0	0.723727	37	0	639.507	9	67.7734	1
0	1045	957.513	50.28	970.266	82.7486	947.513	40.28	980.266	92.7486	1	2	32.7531	52.4686	0.392783	-0.0528564	-0.0433521	0.0201416	0.0271893	0.952515	3.64556	0	0.0161262	309	790	668.125	8	52.4686	1
0	1045	918.778	71.2635	934.074	106.369	908.778	61.2635	944.074	116.369	1	2	35.2957	55.106	0.4357	0.0166626	-0.0174484	0.00628662	0.0145416	0.780487	1.33562	0	0.860297	22	0	347.5	9	55.106	1
0	1045	818.237	88.7425	830.249	126.216	808.237	78.7425	840.249	136.216	1	2	32.0121	57.4732	0.320552	0.240723	0.217547	0.120486	0.083604	0.756166	4.87222	0	1.35318	312	200	676	8	57.4732	1
0	1045	770.238	74.3138	785.982	107.431	760.238	64.3138	795.982	117.431	1	2	35.7445	53.1177	0.475411	0.00100708	-0.0626945	0.0240173	0.045887	0.373347	4.45646	0	0.00021468	313	482.335	680.378	9	53.1177	1
0	1045	176.964	234.814	211.443	284.802	166.964	224.814	221.443	294.802	1	2	54.4784	69.9881	0.689732	0.509422	-0.0626698	0.163849	0.274575	0.784555	2.48457	0	0.0161725	124	648	753.5	7	69.9881	1
0	1046	863.554	172.239	921.554	264.239	853.554	162.239	931.554	274.239	1	3	78	112	0.630435	-0.209774	0.0762688	0.16032	0.13773	0.431841	2.9769	0	3.74532	323	508	234	8	112	1
0	1046	774.341	266.043	884.341	412.043	764.341	256.043	894.341	422.043	1	3	130	166	0.753425	0.0420715	0.0755072	0.135727	0.511136	0.0352761	6.39703	0	7.05486	321	124	0	8	166	1
0	1046	1345.79	0.0168944	1405.79	77.9893	1335.79	0	1415.79	87.9893	1	3	80	87.9893	0.769503	-0.108143	0.0168944	0.150134	0.0392129	0.0797297	4.06403	0	0.00287529	322	551.719	196	9	87.9893	1
0	1046	843.969	501.467	947.969	715.467	833.969	491.467	957.969	725.467	1	3	124	234	0.485981	-0.0451697	0.971316	0.267846	0.785982	0.415608	6.01993	0	40.4499	314	264	202	7	234	0.75
0	1046	477.107	392.543	627.107	574.543	467.107	382.543	637.107	584.543	1	3	170	202	0.824175	-1.67283	6.20901	2.56264	0.669151	0.92049	9.92244	0	20.5209	315	134	703	7	202	0.5
0	1046	145.21	229.467	213.21	305.467	135.21	219.467	223.21	315.467	1	3	88	96	0.894737	0.261353	-0.103628	0.238127	0.179458	0.699454	1.78487	0	0.0142129	316	609.912	289.735	9	96	1
0	1046	307.315	122.505	369.315	198.505	297.315	112.505	379.315	208.505	1	3	82	96	0.815789	-0.0823924	0.0740746	0.118377	0.0947346	0.332683	3.41245	0	0.843205	317	0	445.5	9	96	1
0	1046	1763.64	114.46	1819.64	188.46	1753.64	104.46	1829.64	198.46	1	3	76	94	0.756757	0.395093	0.128199	0.524978	0.122741	0.495427	4.19464	0	0.777577	318	755.467	0	9	94	1
0	1046	1550.45	72.0929	1664.45	150.093	1540.45	62.0929	1674.45	160.093	1	3	134	98	1.46154	0.0819964	-0.00580706	0.2305	0.0906464	0.0446122	3.81397	0	0.654906	319	127.5	98	9	134	1
0	1046	862.298	62.0414	920.298	140.041	852.298	52.0414	930.298	150.041	1	3	78	98	0.74359	-0.517249	-0.159519	0.565466	0.186998	0.0607986	3.53007	0	21.8729	320	714.051	101	7	98	1
0	1046	868.92	528.977	911.377	628.445	858.92	518.977	921.377	638.445	1	2	62.4569	119.469	0.426837	0.0816142	1.7929	0.0681086	0.224064	0.998702	6.71369	0	40.4499	0	264	202	7	119.469	1
0	1046	800.558	295.177	830.135	365.341	790.558	285.177	840.135	375.341	1	2	49.5771	90.1639	0.421544	0.0847931	-0.222897	0.0795047	0.325983	0.293866	7.99576	0	7.05486	1	124	0	8	90.1639	1
0	1046	888.816	192.506	910.008	243.903	878.816	182.506	920.008	253.903	1	2	41.1914	71.3963	0.412314	-0.287526	-0.000366211	0.115508	0.100073	0.876748	3.98357	0	3.74532	6	508	234	8	71.3963	1
0	1046	801.432	205.657	821.13	255.216	791.432	195.657	831.13	265.216	1	2	39.6981	69.5585	0.397471	-0.174316	-0.0119362	0.0500837	0.13742	0.441982	7.67694	0	0.666617	310	0	735.507	9	69.5585	1
0	1046	239.552	205.925	268.645	279.66	229.552	195.925	278.645	289.66	1	2	49.0923	93.7352	0.394551	-0.365732	0.494013	0.280418	0.211169	0.82638	6.37497	0	0.0354515	7	218.335	569.701	9	93.7352	1
0	1046	783.501	184.454	801.231	237.478	773.501	174.454	811.231	247.478	1	2	37.7296	73.0242	0.334368	-0.266037	0.0868225	0.0411745	0.0431926	0.959493	9.02368	0	0.666617	114	0	735.507	9	73.0242	1
0	1046	836.853	292.438	867.031	366.04	826.853	282.438	877.031	376.04	1	2	50.1776	93.6021	0.41001	0.158834	0.889818	0.119367	0.398885	0.935479	10.5227	0	7.05486	11	124	0	8	93.6021	1
0	1046	506.351	47.6736	521.302	85.7345	496.351	37.6736	531.302	95.7345	1	2	34.9509	58.0609	0.392816	-0.0901489	-0.08336	0.021641	0.0360587	0.898885	4.43338	0	0.0105544	13	124	770	8	58.0609	1
0	1046	1063.65	111.576	1082.22	160.701	1053.65	101.576	1092.22	170.701	1	2	38.575	69.1255	0.378112	-0.247589	-0.214296	0.338317	0.0518975	0.258518	6.33038	0	0.0540185	8	176.592	666.322	9	69.1255	1
0	1046	1531.18	87.9889	1544.26	119.398	1521.18	77.9889	1554.26	129.398	1	2	33.0806	51.4095	0.416453	0.112061	0.0762024	0.0255127	0.0499039	0.710606	6.44056	0	0.00375859	14	752.753	346	8	51.4095	1
0	1046	884.622	101.665	901.592	129.889	874.622	91.6653	911.592	139.889	1	2	36.9701	48.2237	0.601272	-1.17377	-0.351212	0	0	0	8.39361	0	21.8729	17	714.051	101	7	48.2237	1
0	1046	1786.25	137.132	1806.32	179.841	1776.25	127.132	1816.32	189.841	1	2	40.0737	62.7082	0.470021	0.566284	0.160599	0.114505	0.0348286	0.99018	6.93236	0	0.777577	5	755.467	0	9	62.7082	1
0	1046	941.97	174.227	964.812	221.082	931.97	164.227	974.812	231.082	1	2	42.8418	66.8553	0.487497	-0.624054	-0.0388514	0.213215	0.312292	0.701774	6.19171	0	0.0791255	35	436.842	764	7	66.8553	1
0	1046	804.342	86.9433	821.21	128.873	794.342	76.9433	831.21	138.873	1	2	36.8677	61.9302	0.40228	-0.0374552	0.0403137	0.0372747	0.0840668	-0.0395964	5.48102	0	1.78795	116	772	293.019	7	61.9302	1
0	1046	778.742	97.0158	796.717	139.029	768.742	87.0158	806.717	149.029	1	2	37.9748	62.0131	0.427838	0.0570882	0.0500285	0.0120994	0.00792047	0.980309	3.6738	0	0.00437894	21	37.9748	768	7	62.0131	1
0	1046	1626.7	112.276	1652.36	146.941	1616.7	102.276	1662.36	156.941	1	2	45.6658	54.665	0.740395	0.299292	0.0126068	0.152384	0.077697	0.665279	4.95342	0	0.654906	112	127.5	98	9	54.665	1
0	1046	788.095	197.898	821.444	252.115	778.095	187.898	831.444	262.115	1	2	53.3484	74.2171	0.615091	-0.209072	0.0120566	0.0540532	0.168385	0.562355	9.07048	0	0.666617	53	0	735.507	9	74.2171	1
0	1046	1033.2	13.4187	1043.88	39.4595	1023.2	3.41865	1053.88	49.4595	1	2	30.6814	46.0408	0.410179	-0.292847	0.076334	0	0	0	3.17361	0	0.00476835	308	341.022	634	8	46.0408	1
0	1046	809.241	84.8918	825.706	122.266	799.241	74.8918	835.706	132.266	1	2	36.4648	57.3744	0.440538	-0.0542603	0.0146523	0.0264282	0.0917397	-0.485306	5.24042	0	1.78795	311	772	293.019	7	57.3744	1
0	1046	562.419	46.1964	587.34	102.813	552.419	36.1964	597.34	112.813	1	2	44.9205	76.6166	0.440163	0.005896	0.00733414	0.00657693	0.00799024	0.381964	0.412306	0	2.17839e-05	26	652.176	541.748	9	76.6166	1
0	1046	329.907	149.163	357.963	196.936	319.907	139.163	367.963	206.936	1	2	48.0562	67.7734	0.587276	-0.287367	0.113903	0.210088	0.0929936	0.7272	6.39109	0	0.843205	37	0	445.5	9	67.7734	1
0	1046	957.456	49.9634	970.209	82.432	947.456	39.9634	980.209	92.432	1	2	32.7531	52.4686	0.392781	-0.0571594	-0.316597	0.0316467	0.00754547	0.982928	3.53701	0	0.0109377	309	430.842	368	7	52.4686	1
0	1046	918.808	71.2183	934.104	106.324	908.808	61.2183	944.104	116.324	1	2	35.2957	55.106	0.4357	0.030304	-0.0452385	0.0314636	0.0355873	0.716436	1.4809	0	21.8729	22	714.051	101	7	55.106	1
0	1046	818.233	88.6854	830.245	126.159	808.233	78.6854	840.245	136.159	1	2	32.0121	57.4732	0.320552	-0.0043335	-0.0571111	0.0432215	0.134269	-0.296114	5.14958	0	1.78795	312	772	293.019	7	57.4732	1
0	1046	770.283	74.5097	786.027	107.627	760.283	64.5097	796.027	117.627	1	2	35.7445	53.1177	0.475411	0.0448303	0.195904	0.00448608	0.0754128	0.989751	5.70854	0	0.0204768	313	790.84	98	9	53.1177	1
0	1046	177.429	234.596	211.908	284.584	167.429	224.596	221.908	294.584	1	2	54.4784	69.9881	0.689732	0.464864	-0.218323	0.116186	0.187242	0.888054	2.06053	0	0.00930923	124	365.612	196	9	69.9881	1
0	1047	1394	40	1452	114	1384	30	1462	124	2	3	78	94	0.783784	0	0	0	0	100	100	0	1.2e+09	324	258	0	7	94	1
0	1047	468	0	518	88	458	0	528	98	2	3	70	98	0.568182	0	0	0	0	100	100	0	1.2e+09	325	170	96	7	98	1
0	1047	863.454	172.263	921.454	264.263	853.454	162.263	931.454	274.263	1	3	78	112	0.630435	-0.0996806	0.0242047	0.123826	0.136634	0.150007	2.20811	0	3.20446	323	372	400	8	112	1
0	1047	774.458	266.017	884.458	412.017	764.458	256.017	894.458	422.017	1	3	130	166	0.753425	0.117595	-0.0263003	0.173126	0.391179	0.117572	6.34439	0	29.5609	321	388	202	7	166	1
0	1047	1345.67	0.0064789	1405.67	77.9789	1335.67	0	1415.67	87.9789	1	3	80	87.9789	0.769503	-0.118896	-0.0104155	0.170936	0.0484549	0.0120501	4.64018	0	0.0018701	322	631.719	196	9	87.9789	1
0	1047	843.953	502.47	947.953	716.47	833.953	492.47	957.953	726.47	1	3	124	234	0.485981	-0.0163075	1.00286	0.431129	0.835094	0.376949	6.62106	0	9.80975	314	0	234	8	234	0.75
0	1047	475.691	398.915	625.691	580.915	465.691	388.915	635.691	590.915	1	3	170	202	0.824176	-1.41592	6.37227	3.25806	0.751141	0.862314	10.9528	0	2.77061	315	450	501	8	202	0.75
0	1047	145.526	229.281	213.526	305.281	135.526	219.281	223.526	315.281	1	3	88	96	0.894737	0.315963	-0.186355	0.254226	0.181131	0.598371	2.1118	0	0.010724	316	306.335	481.735	9	96	1
0	1047	307.148	122.601	369.148	198.601	297.148	112.601	379.148	208.601	1	3	82	96	0.815789	-0.166765	0.0959358	0.13958	0.118158	0.409657	3.49555	0	2.28781	317	711.5	501	8	96	1
0	1047	1764.16	114.565	1820.16	188.565	1754.16	104.565	1830.16	198.565	1	3	76	94	0.756757	0.52388	0.104802	0.325314	0.0807548	0.759419	4.29557	0	3.10436	318	372	512	8	94	1
0	1047	1550.53	72.0988	1664.53	150.099	1540.53	62.0988	1674.53	160.099	1	3	134	98	1.46154	0.07994	0.005865	0.168023	0.0780132	0.0662016	3.32077	0	0.527731	319	395.481	98	9	134	1
0	1047	861.61	61.9287	919.61	139.929	851.61	51.9287	929.61	149.929	1	3	78	98	0.74359	-0.68811	-0.112758	0.536677	0.114679	0.67146	4.30699	0	5.13231	320	499	98	8	98	1
0	1047	868.913	531.01	911.37	630.479	858.913	521.01	921.37	640.479	1	2	62.4569	119.469	0.426837	-0.0067393	2.0337	0.159547	0.139952	0.992406	7.32126	0	9.80975	0	0	234	8	119.469	1
0	1047	800.668	294.901	830.245	365.065	790.668	284.901	840.245	375.065	1	2	49.5771	90.1639	0.421544	0.109524	-0.276038	0.0573242	0.430033	0.223797	6.00125	0	29.5609	1	388	202	7	90.1639	1
0	1047	888.77	192.514	909.962	243.911	878.77	182.514	919.962	253.911	1	2	41.1914	71.3963	0.412314	-0.0457357	0.00788371	0.0763651	0.0761323	-0.141294	3.32912	0	3.20446	6	372	400	8	71.3963	1
0	1047	801.392	205.666	821.091	255.225	791.392	195.666	831.091	265.225	1	2	39.6981	69.5585	0.397471	-0.0391998	0.00899506	0.0441556	0.184898	0.021462	6.42712	0	1.91548	310	767	0	8	69.5585	1
0	1047	239.205	206.321	268.297	280.056	229.205	196.321	278.297	290.056	1	2	49.0923	93.7352	0.394551	-0.347761	0.395708	0.126641	0.123911	0.974886	4.88156	0	0.0104577	7	306.335	577.735	9	93.7352	1
0	1047	783.481	184.561	801.21	237.585	773.481	174.561	811.21	247.585	1	2	37.7296	73.0242	0.334368	-0.0205383	0.106541	0.0446128	0.146607	0.0697238	6.89955	0	1.91548	114	767	0	8	73.0242	1
0	1047	837.102	292.709	867.279	366.311	827.102	282.709	877.279	376.311	1	2	50.1776	93.6021	0.41001	0.24881	0.270667	0.124838	0.147823	0.814769	9.39786	0	29.5609	11	388	202	7	93.6021	1
0	1047	506.471	47.4883	521.422	85.5493	496.471	37.4883	531.422	95.5493	1	2	34.951	58.0609	0.392816	0.120026	-0.185224	0.162383	0.214026	-0.309501	5.70931	0	1.2e+09	13	170	96	7	58.0609	1
0	1047	1063.87	111.527	1082.45	160.653	1053.87	101.527	1092.45	170.653	1	2	38.575	69.1255	0.378112	0.225342	-0.0486298	0.179934	0.144682	0.387706	6.44785	0	0.147745	8	354.489	700	7	69.1255	1
0	1047	1531.67	87.9054	1544.75	119.315	1521.67	77.9054	1554.75	129.315	1	2	33.0806	51.4095	0.416453	0.486694	-0.0835317	0.24115	0.0907814	0.973165	6.84153	0	0.0466226	14	181.978	760.057	9	51.4095	1
0	1047	883.636	101.635	900.606	129.858	873.636	91.6348	910.606	139.858	1	2	36.9701	48.2237	0.601271	-0.985474	-0.0305405	0.199402	0.0861053	0.985804	5.64722	0	5.13231	17	499	98	8	48.2237	1
0	1047	1787.08	137.285	1807.15	179.994	1777.08	127.285	1817.15	189.994	1	2	40.0737	62.7082	0.470021	0.830322	0.152954	0.131811	0.0742138	0.992841	7.16713	0	3.10436	5	372	512	8	62.7082	1
0	1047	940.834	174.441	963.675	221.296	930.834	164.441	973.675	231.296	1	2	42.8418	66.8553	0.487497	-1.13619	0.213832	0.0989618	0.166315	0.974607	7.61597	0	0.265832	35	219	602	7	66.8553	1
0	1047	804.339	86.9789	821.207	128.909	794.339	76.9789	831.207	138.909	1	2	36.8677	61.9302	0.40228	-0.00301107	0.035675	0.0506239	0.0165037	0.036617	4.23519	0	0.213385	116	336	112	7	61.9302	1
0	1047	778.7	97.1368	796.675	139.15	768.7	87.1368	806.675	149.15	1	2	37.9748	62.0131	0.427838	-0.042216	0.121048	0.0128549	0.155532	0.425526	3.63898	0	0.00409603	21	75.9496	768	7	62.0131	1
0	1047	1626.91	112.279	1652.57	146.944	1616.91	102.279	1662.57	156.944	1	2	45.6658	54.665	0.740395	0.210962	0.00287781	0.135839	0.0843523	0.816038	5.00822	0	0.527731	112	395.481	98	9	54.665	1
0	1047	788.034	198.002	821.382	252.219	778.034	188.002	831.382	262.219	1	2	53.3484	74.2171	0.615091	-0.0616019	0.103518	0.0512197	0.218002	-0.0304362	8.98442	0	1.91548	53	767	0	8	74.2171	1
0	1047	1032.83	13.3319	1043.52	39.3727	1022.83	3.33188	1053.52	49.3727	1	2	30.6814	46.0408	0.410179	-0.364258	-0.0867739	0	0	0	2.40167	0	0.0021179	308	341.022	680.041	8	46.0408	1
0	1047	809.193	84.8935	825.657	122.268	799.193	74.8935	835.657	132.268	1	2	36.4648	57.3744	0.440538	-0.0481262	0.00169754	0.0320129	0.0187492	0.485818	3.88667	0	0.213385	311	336	112	7	57.3744	1
0	1047	562.426	46.2071	587.347	102.824	552.426	36.2071	597.347	112.824	1	2	44.9205	76.6166	0.440163	0.00686035	0.0106514	0.00570992	0.0218585	0.147618	1.11408	0	1.87591e-06	26	607.256	694.981	9	76.6166	1
0	1047	329.405	149.344	357.462	197.117	319.405	139.344	367.462	207.117	1	2	48.0562	67.7734	0.587276	-0.501811	0.1813	0.111375	0.0583308	0.987916	6.7765	0	2.28781	37	711.5	501	8	67.7734	1
0	1047	957.428	50.0922	970.181	82.5608	947.428	40.0922	980.181	92.5608	1	2	32.7531	52.4686	0.392781	-0.0278931	0.128736	0.000671387	0.12208	0.345926	3.60479	0	0.0297304	309	272.814	759.436	9	52.4686	1
0	1047	918.831	71.183	934.127	106.289	908.831	61.183	944.127	116.289	1	2	35.2957	55.106	0.4357	0.0228271	-0.035291	0.0603493	0.0369606	0.197727	1.78523	0	5.13231	22	499	98	8	55.106	1
0	1047	818.208	88.7696	830.22	126.243	808.208	78.7696	840.22	136.243	1	2	32.0121	57.4732	0.320552	-0.0248006	0.0841802	0.0932931	0.0241155	0.355689	4.14255	0	0.213385	312	336	112	7	57.4732	1
0	1047	770.322	74.8178	786.066	107.935	760.322	64.8178	796.066	117.935	1	2	35.7445	53.1177	0.475411	0.0388489	0.308075	0.00692749	0.0236359	0.997976	5.57299	0	0.00366667	313	785.834	346	8	53.1177	1
0	1047	178.151	234.264	212.629	284.253	168.151	224.264	222.629	294.253	1	2	54.4784	69.9881	0.689732	0.721778	-0.331515	0.169802	0.183626	0.965617	2.96919	0	0.0403339	124	450	750.5	8	69.9881	1
0	1048	1394.02	40.0168	1452.02	114.017	1384.02	30.0168	1462.02	124.017	1	3	78	94	0.783784	0.0210796	0.0167873	0.0887694	0.133207	0.0614793	3.35075	0	0.00104432	324	770.219	196	9	94	0.75
0	1048	467.932	0.00730505	517.932	88.0073	457.932	0	527.932	98.0073	1	3	70	98.0073	0.568181	-0.0681503	0.00730505	0.251777	0.0879045	-0.0510567	2.16926	0	0.839024	325	0	541.5	9	98.0073	1
0	1048	863.329	172.396	921.329	264.396	853.329	162.396	931.329	274.396	1	3	78	112	0.630435	-0.125575	0.13258	0.183451	0.142587	0.350904	2.09067	0	4.48338	323	633	98	8	112	1
0	1048	774.534	266.085	884.534	412.085	764.534	256.085	894.534	422.085	1	3	130	166	0.753425	0.0762964	0.0682007	0.161283	0.43533	0.00968935	6.09859	0	4.91651	321	248	234	8	166	1
0	1048	1345.55	0	1405.55	77.9599	1335.55	0	1415.55	87.9599	1	3	80	87.9599	0.769627	-0.120588	-0.0189929	0.135378	0.0586844	0.294761	4.97552	0	0.000177884	322	527.256	541.748	9	87.9599	1
0	1048	843.575	503.505	947.575	717.505	833.575	493.505	957.575	727.505	1	3	124	234	0.485981	-0.378278	1.03443	0.562811	0.963265	0.312391	8.34617	0	29.1675	314	518	202	7	234	0.75
0	1048	473.851	405.747	623.851	587.747	463.851	395.747	633.851	597.747	1	3	170	202	0.824176	-1.83984	6.83144	1.81519	0.683942	0.962941	10.5582	0	11.2571	315	648	602	7	202	0.75
0	1048	145.94	229.167	213.94	305.167	135.94	219.167	223.94	315.167	1	3	88	96	0.894737	0.413653	-0.113828	0.420289	0.137526	0.337272	1.97168	0	0.0150842	316	306.335	385.735	9	96	1
0	1048	307.06	122.61	369.06	198.61	297.06	112.61	379.06	208.61	1	3	82	96	0.815789	-0.088718	0.00853009	0.103523	0.0941272	0.284698	3.22642	0	6.62852	317	124	580	8	96	1
0	1048	1764.46	114.645	1820.46	188.645	1754.46	104.645	1830.46	198.645	1	3	76	94	0.756757	0.298314	0.0802296	0.288433	0.164418	0.40169	4.16283	0	6.56071	318	124	676	8	94	1
0	1048	1550.57	72.1245	1664.57	150.124	1540.57	62.1245	1674.57	160.124	1	3	134	98	1.46154	0.0356479	0.0256905	0.117549	0.0596715	0.162966	2.64612	0	2.37529	319	577.5	501	8	134	1
0	1048	861.196	61.8395	919.196	139.839	851.196	51.8395	929.196	149.839	1	3	78	98	0.74359	-0.414069	-0.0891808	0.359345	0.120457	0.789264	3.45483	0	4.19613	320	248	634	8	98	1
0	1048	868.695	533.2	911.152	632.668	858.695	523.2	921.152	642.668	1	2	62.4569	119.469	0.426837	-0.218511	2.18919	0.308475	0.345231	0.975387	10.9639	0	29.1675	0	518	202	7	119.469	1
0	1048	800.733	294.523	830.31	364.687	790.733	284.523	840.31	374.687	1	2	49.5771	90.1639	0.421544	0.0649872	-0.378357	0.10713	0.420898	0.73288	6.42049	0	4.91651	1	248	234	8	90.1639	1
0	1048	888.665	192.816	909.856	244.213	878.665	182.816	919.856	254.213	1	2	41.1914	71.3963	0.412314	-0.10582	0.302189	0.0770953	0.066868	0.937049	4.94604	0	4.48338	6	633	98	8	71.3963	1
0	1048	801.293	205.752	820.991	255.311	791.293	195.752	830.991	265.311	1	2	39.6981	69.5585	0.397471	-0.0996094	0.0862335	0.0270912	0.0892566	0.67179	7.25014	0	0.46275	310	529.481	98	9	69.5585	1
0	1048	238.779	206.716	267.871	280.452	228.779	196.716	277.871	290.452	1	2	49.0923	93.7352	0.394551	-0.425655	0.395702	0.08752	0.0815659	0.985178	4.80246	0	0.00625058	7	678.578	385.735	9	93.7352	1
0	1048	783.408	184.756	801.137	237.781	773.408	174.756	811.137	247.781	1	2	37.7296	73.0242	0.334368	-0.0732015	0.195577	0.0768727	0.0691433	0.807041	7.36782	0	0.46275	114	529.481	98	9	73.0242	1
0	1048	837.295	293.185	867.473	366.787	827.295	283.185	877.473	376.787	1	2	50.1776	93.6021	0.41001	0.193689	0.476144	0.113656	0.185128	0.960681	10.3636	0	4.91651	11	248	234	8	93.6021	1
0	1048	506.584	47.4392	521.535	85.5001	496.584	37.4392	531.535	95.5001	1	2	34.9509	58.0609	0.392816	0.112991	-0.0491543	0.0104218	0.0535679	0.740382	3.61653	0	0.839024	13	0	541.5	9	58.0609	1
0	1048	1063.91	111.505	1082.49	160.631	1053.91	101.505	1092.49	170.631	1	2	38.575	69.1255	0.378112	0.0439148	-0.0220261	0.501716	0.126725	-0.315489	6.3234	0	0.0194012	8	790	599	8	69.1255	1
0	1048	1532.3	88.1395	1545.39	119.549	1522.3	78.1395	1555.39	129.549	1	2	33.0806	51.4095	0.416453	0.635986	0.234085	0.0452881	0.0274963	0.999545	7.42229	0	0.03756	14	93.4225	249.5	9	51.4095	1
0	1048	882.874	101.68	899.844	129.904	872.874	91.6799	909.844	139.904	1	2	36.9701	48.2237	0.601271	-0.762543	0.0451279	0.187531	0.0255966	0.999186	4.86875	0	4.19613	17	248	634	8	48.2237	1
0	1048	1787.55	137.468	1807.62	180.176	1777.55	127.468	1817.62	190.176	1	2	40.0737	62.7082	0.470021	0.467926	0.182201	0.215164	0.0590082	0.94829	7.44545	0	6.56071	5	124	676	8	62.7082	1
0	1048	940.295	174.657	963.137	221.512	930.295	164.657	973.137	231.512	1	2	42.8418	66.8553	0.487497	-0.538249	0.215856	0.0402819	0.327259	0.61702	5.68801	0	0.217656	35	789	98	8	66.8553	1
0	1048	804.213	86.9078	821.081	128.838	794.213	76.9078	831.081	138.838	1	2	36.8677	61.9302	0.40228	-0.126587	-0.0711466	0.115019	0.0684376	-0.332841	4.55718	0	0.913757	116	324	732	8	61.9302	1
0	1048	778.691	97.2148	796.666	139.228	768.691	87.2148	806.666	149.228	1	2	37.9748	62.0131	0.427838	-0.00860596	0.078008	0.0105491	0.0903114	-0.297105	3.6812	0	0.000829003	21	439.256	751.738	9	62.0131	1
0	1048	1626.94	112.307	1652.6	146.972	1616.94	102.307	1662.6	156.972	1	2	45.6658	54.665	0.740395	0.0287354	0.0276627	0.0580478	0.019889	-0.0758496	3.12575	0	2.37529	112	577.5	501	8	54.665	1
0	1048	787.895	198.12	821.243	252.337	777.895	188.12	831.243	262.337	1	2	53.3484	74.2171	0.615091	-0.138855	0.118456	0.0468702	0.152412	0.435018	9.8703	0	0.46275	53	529.481	98	9	74.2171	1
0	1048	1032.39	13.0447	1043.07	39.0856	1022.39	3.04472	1053.07	49.0856	1	2	30.6814	46.0408	0.410179	-0.447937	-0.287157	0.015564	0.0656605	0.971663	4.0359	0	0.00529367	308	800	436	7	46.0408	1
0	1048	809.057	84.8187	825.521	122.193	799.057	74.8187	835.521	132.193	1	2	36.4648	57.3744	0.440538	-0.135966	-0.0747757	0.0678081	0.0645403	0.965294	3.81069	0	0.913757	311	324	732	8	57.3744	1
0	1048	562.424	46.1994	587.345	102.816	552.424	36.1994	597.345	112.816	1	2	44.9205	76.6166	0.440163	-0.00205994	-0.00763512	0.00820592	0.0176812	0.146105	0.340799	0	1.99052e-05	26	697.097	541.748	9	76.6166	1
0	1048	329.287	149.439	357.344	197.212	319.287	139.439	367.344	207.212	1	2	48.0562	67.7734	0.587276	-0.118103	0.0950165	0.0861071	0.117373	0.22559	4.97424	0	6.62852	37	124	580	8	67.7734	1
0	1048	957.272	50.0308	970.025	82.4995	947.272	40.0308	980.025	92.4995	1	2	32.7531	52.4686	0.392781	-0.155823	-0.0613155	0.0789795	0.00895882	0.867131	4.25063	0	0.00923788	309	194.695	770	8	52.4686	1
